id,name,entity_type,summary,aliases,operator,base_geography_kind,base_geography_code,countries_covered,stages,focuses,official_website,founder_route,sources,verified_on,source_profile,dataset_version,dataset_date,license
fund:taram-capital,Taram Capital,fund,Taram Capital is a Chile-based venture capital fund investing in B2B and AI-first SaaS startups across Latin America.,[],,region,LATAM,"[""CL"",""LATAM""]","[""seed"",""series_a""]","[""ai_first_b2b_software"",""infrastructure_for_traditional_industries""]",https://www.taramcapital.com/,https://www.taramcapital.com/,"[{""kind"":""official_application"",""title"":""Taram Capital thesis, portfolio, FAQ, and application"",""url"":""https://www.taramcapital.com/""}]",2026-07-27,funds/regional/taram-capital.md,2026-07-27,2026-07-27,CC0-1.0
fund:the-ark-fund,The Ark Fund,fund,The Ark Fund is an investment organization listed in this directory; its current investment mandate could not be verified.,[],,global,GLOBAL,"[""NOT_DISCLOSED""]","[""not_disclosed""]","[""not_disclosed""]",,,"[{""kind"":""secondary"",""title"":""Arkangeles profile of The Ark Fund founder"",""url"":""https://arkangeles.com/blog/transacciones-igual-a-credibilidad""}]",2026-07-26,funds/multi-country/the-ark-fund.md,2026-07-27,2026-07-27,CC0-1.0
fund:the-ganesha-fund,The Ganesha Fund,fund,The Ganesha Fund is an early-stage biotech fund operated by Chile-based The Ganesha Lab for startups originating in Latin America.,"[""The Ganesha Lab Fund"",""The Ganesha Lab Fund I LP""]",The Ganesha Lab,country,CL,"[""LATAM""]","[""pre_seed"",""seed""]","[""biotech"",""human_health"",""planetary_health"",""agtech"",""foodtech"",""medtech""]",https://theganeshafund.decilehub.com/,https://theganeshafund.decilehub.com/,"[{""kind"":""official_website"",""title"":""The Ganesha Fund official landing"",""url"":""https://theganeshafund.decilehub.com/""},{""kind"":""official_activity"",""title"":""The Ganesha Fund launch and vehicle identity"",""url"":""https://theganeshalab.com/2023-a-year-of-expansion-and-consolidation/""},{""kind"":""official_portfolio"",""title"":""The Ganesha Lab investment in Amplify Dynamics"",""url"":""https://theganeshalab.com/es/the-ganesha-lab-invests-in-amplify-dynamics-to-drive-innovation-in-lipid-nanoparticles-purification-technology/""},{""kind"":""official_activity"",""title"":""Go Europe Connect 2026 investment pipeline"",""url"":""https://theganeshalab.com/es/go-europe-connect-2026/""},{""kind"":""official_program"",""title"":""ANII venture-capital organization registry"",""url"":""https://anii.org.uy/emprendimientos/organizaciones-de-capital-emprendedor/""},{""kind"":""secondary"",""title"":""Uruguay Innovation Hub co-investment in TELL"",""url"":""https://www.aegu.org.uy/post/uruguay-innovation-hub-concret%C3%B3-su-segunda-coinversi%C3%B3n-cu%C3%A1l-fue-la-startup-seleccionada-para-recib""}]",2026-07-30,funds/chile/the-ganesha-fund.md,2026-07-27,2026-07-27,CC0-1.0
fund:the-yield-lab-latam,The Yield Lab LATAM,fund,The Yield Lab LATAM is an investment organization focused on Agri-food technology in Latin America.,[],,region,LATAM,"[""LATAM""]","[""pre_seed"",""seed""]","[""agri_food_technology""]",https://theyieldlablatam.com/,,"[{""kind"":""official_portfolio"",""title"":""Portfolio"",""url"":""https://theyieldlablatam.com/companies/atech/""},{""kind"":""official_portfolio"",""title"":""Portfolio"",""url"":""https://theyieldlablatam.com/pt-br/companies/tech/""},{""kind"":""official_portfolio"",""title"":""Portfolio"",""url"":""https://theyieldlablatam.com/es/companies/tech/""},{""kind"":""official_thesis"",""title"":""About or investment thesis"",""url"":""https://theyieldlablatam.com/about-us/""}]",2026-07-26,funds/regional/the-yield-lab-latam.md,2026-07-27,2026-07-27,CC0-1.0
fund:tm3-capital,TM3 Capital,fund,TM3 Capital is an investment organization listed in this directory; its current investment mandate could not be verified.,[],,country,BR,"[""NOT_DISCLOSED""]","[""not_disclosed""]","[""not_disclosed""]",,,"[{""kind"":""secondary"",""title"":""TM3 Capital — LinkedIn"",""url"":""https://www.linkedin.com/company/tm3capital/""}]",2026-07-26,funds/brazil/tm3-capital.md,2026-07-27,2026-07-27,CC0-1.0
fund:triaxis-capital,Triaxis Capital,fund,Triaxis Capital is a Brazilian venture capital manager investing in technology-based companies through dedicated investment vehicles.,[],,country,BR,"[""BR""]","[""not_disclosed""]","[""innovative_technology_based_companies""]",https://www.triaxiscapital.com/,https://www.triaxiscapital.com/#contato,"[{""kind"":""official_portfolio"",""title"":""Triaxis Capital website, thesis, and portfolio"",""url"":""https://www.triaxiscapital.com/""},{""kind"":""secondary"",""title"":""FIP Nordeste Capital Semente website"",""url"":""https://www.fipnordeste.com/""}]",2026-07-27,funds/brazil/triaxis-capital.md,2026-07-27,2026-07-27,CC0-1.0
fund:upload-ventures,Upload Ventures,fund,"Upload Ventures is a São Paulo-based venture capital fund investing in early and growth-stage companies across Latin America, including Brazil.",[],,country,BR,"[""BR"",""LATAM""]","[""multi_stage""]","[""not_disclosed""]",https://www.upload.ventures/,,"[{""kind"":""official_website"",""title"":""Upload Ventures company profile"",""url"":""https://www.linkedin.com/company/upload-ventures/""},{""kind"":""official_activity"",""title"":""BotCity funding announcement"",""url"":""https://blog.botcity.dev/pt-br/2025/09/30/levantamos-r-65-milhoes-para-governar-automacoes-criadas-por-ai/""},{""kind"":""official_activity"",""title"":""Neofin seed funding announcement"",""url"":""https://www.neofin.com.br/release/janeiro-2025""}]",2026-07-30,funds/brazil/upload-ventures.md,2026-07-27,2026-07-27,CC0-1.0
fund:utec-ventures,UTEC Ventures,fund,"UTEC Ventures is an investment organization focused on Science, technology, and deep tech in Peru and Latin America.",[],,region,LATAM,"[""LATAM"",""PE""]","[""pre_seed"",""seed""]","[""science"",""technology"",""deep_tech""]",https://utecventures.com/,https://utecventures.com/startups/aceleradora-uv,"[{""kind"":""official_portfolio"",""title"":""Portfolio"",""url"":""https://utecventures.com/portafolio""},{""kind"":""official_website"",""title"":""Official website and investment count"",""url"":""https://utecventures.com/""},{""kind"":""official_application"",""title"":""Accelerator and founder application route"",""url"":""https://utecventures.com/startups/aceleradora-uv""}]",2026-07-26,funds/regional/utec-ventures.md,2026-07-27,2026-07-27,CC0-1.0
fund:valor-capital-group,Valor Capital Group,fund,"Valor Capital Group is an investment organization focused on Technology in United States and Brazil, including Latin America.",[],,global,GLOBAL,"[""BR"",""LATAM"",""US""]","[""multi_stage""]","[""technology""]",https://www.valorcapitalgroup.com/,,"[{""kind"":""official_portfolio"",""title"":""Portfolio"",""url"":""https://www.valorcapitalgroup.com/companies""},{""kind"":""official_portfolio"",""title"":""Portfolio"",""url"":""https://valorcapitalgroup.com/companies/""},{""kind"":""official_portfolio"",""title"":""Portfolio"",""url"":""https://valorcapitalgroup.com/companies/?type=list&country=all""},{""kind"":""official_portfolio"",""title"":""Portfolio"",""url"":""https://valorcapitalgroup.com/companies/?type=&country=brazil""}]",2026-07-26,funds/multi-country/valor-capital-group.md,2026-07-27,2026-07-27,CC0-1.0
fund:valutia,Valutia,fund,Valutia is a Portugal-based investment firm that makes direct investments in entrepreneurs from Portugal and Brazil.,[],,country,PT,"[""PT"",""BR""]","[""not_disclosed""]","[""not_disclosed""]",https://www.valutia.com/,,"[{""kind"":""official_website"",""title"":""About Valutia"",""url"":""https://www.valutia.com/about""},{""kind"":""official_activity"",""title"":""Valutia — Wehandle funding round"",""url"":""https://br.linkedin.com/company/valutia""}]",2026-07-30,funds/multi-country/valutia.md,2026-07-27,2026-07-27,CC0-1.0
fund:velum-ventures,Velum Ventures,fund,Velum Ventures is an investment organization focused on Technology in Colombia and Latin America.,[],,region,LATAM,"[""CO"",""LATAM""]","[""seed""]","[""technology""]",https://www.linkedin.com/company/velum-ventures/,,"[{""kind"":""official_website"",""title"":""Secondary profile"",""url"":""https://www.linkedin.com/company/velum-ventures/""}]",2026-07-26,funds/regional/velum-ventures.md,2026-07-27,2026-07-27,CC0-1.0
fund:ventiur,Ventiur,fund,Ventiur is an investment organization focused on Technology startups in Brazil.,[],,country,BR,"[""BR""]","[""pre_seed"",""seed""]","[""technology_startups""]",https://ventiur.net/,https://ventiur.net/,"[{""kind"":""official_portfolio"",""title"":""Portfolio"",""url"":""https://ventiur.net/#portfolio""},{""kind"":""official_application"",""title"":""Investment thesis and startup route"",""url"":""https://ventiur.net/""},{""kind"":""official_website"",""title"":""Terms for startup applications"",""url"":""https://ventiur.net/termosdeuso""}]",2026-07-26,funds/brazil/ventiur.md,2026-07-27,2026-07-27,CC0-1.0
fund:venturance,Venturance,fund,Venturance is a Chile-based alternative asset manager investing in seed and Series A technology companies.,"[""Venturance Alternative Assets""]",,country,CL,"[""LATAM""]","[""seed"",""series_a""]","[""biotechnology"",""medical_devices"",""foodtech"",""agritech"",""retail_technology""]",https://venturance.cl/venture-capital/,,"[{""kind"":""official_portfolio"",""title"":""Venturance venture capital thesis and portfolio"",""url"":""https://venturance.cl/venture-capital/""},{""kind"":""official_website"",""title"":""Venturance official company site"",""url"":""https://venturance.cl/""}]",2026-07-30,funds/chile/venturance.md,2026-07-27,2026-07-27,CC0-1.0
fund:ventures-comfama,Ventures Comfama,fund,Ventures Comfama is Comfama's corporate investment vehicle for early-stage companies in Colombia.,[],,country,CO,"[""CO""]","[""not_disclosed""]","[""emerging_technologies"",""new_business_models_with_social_impact""]",https://www.comfama.com/,,"[{""kind"":""secondary"",""title"":""Comfama consolidated financial statements for 2025"",""url"":""https://serviciosenlinea.comfama.com/boletines/1/2026/correo24/EEFF_Consolidados_2025_VF.pdf""},{""kind"":""secondary"",""title"":""Comfama sustainability report for 2025"",""url"":""https://serviciosenlinea.comfama.com/boletines/1/2026/correo36/Informe_Sostenibilidad_Comfama_2025.pdf""},{""kind"":""official_website"",""title"":""Comfama innovation overview"",""url"":""https://www.comfama.com/sala-de-prensa/estamos-entre-las-empresas-mas-innovadoras/""}]",2026-07-27,funds/colombia/ventures-comfama.md,2026-07-27,2026-07-27,CC0-1.0
fund:veronorte,Veronorte,fund,Veronorte is a thesis-driven investment organization that backs venture funds and companies connected to sustainable development and wellbeing in Latin America.,[],,region,LATAM,"[""LATAM""]","[""multi_stage""]","[""sustainability"",""wellbeing""]",https://veronorte.com/,,"[{""kind"":""official_portfolio"",""title"":""Official investment model, thesis pillars, and highlighted portfolio companies"",""url"":""https://veronorte.com/""}]",2026-07-26,funds/regional/veronorte.md,2026-07-27,2026-07-27,CC0-1.0
fund:vibra-ventures,Vibra Ventures,fund,"Vibra Ventures is Vibra Energia's Brazil-based corporate venture capital fund, created in 2022 with a BRL 150 million capital commitment.",[],,country,BR,"[""BR""]","[""not_disclosed""]","[""not_disclosed""]",https://vibraenergia.com.br/,,"[{""kind"":""official_website"",""title"":""Vibra 2024 Integrated Report"",""url"":""https://vibraenergia.com.br/sites/default/files/2025-05/Relat%C3%B3rio%20Integrado_Vibra_2024_PTBR.pdf""},{""kind"":""official_activity"",""title"":""Vibra at Web Summit Rio 2026"",""url"":""https://www.vibraenergia.com.br/sites/default/files/2026-06/08.06.2026_Release%20Vibra%20no%20WebSummitRio2026_V4.docx_.pdf""}]",2026-07-30,funds/brazil/vibra-ventures.md,2026-07-27,2026-07-27,CC0-1.0
fund:vivo-ventures,Vivo Ventures,fund,Vivo Ventures is Vivo's corporate venture capital vehicle for later-stage strategic investments and is managed in coordination with Wayra Brasil.,[],,country,BR,"[""BR""]","[""series_a"",""series_b"",""growth""]","[""education"",""energy"",""health"",""financial_services"",""smart_home"",""entertainment""]",https://www.telefonica.com.br/inovacao,,"[{""kind"":""official_website"",""title"":""Vivo innovation, Wayra, and Vivo Ventures"",""url"":""https://www.telefonica.com.br/inovacao""},{""kind"":""official_activity"",""title"":""Vivo 2025 results and venture activity"",""url"":""https://www.telefonica.com.br/noticias/2026/fevereiro/lucro-da-vivo-em-2025""}]",2026-07-27,funds/brazil/vivo-ventures.md,2026-07-27,2026-07-27,CC0-1.0
fund:vox-capital,Vox Capital,fund,Vox Capital is a Brazilian impact-investment manager backing technology companies that combine scalable growth with measurable social or environmental outcomes.,[],,country,BR,"[""BR""]","[""seed"",""series_a"",""series_b""]","[""impact_technology""]",https://novo.voxcapital.com.br/,https://us-dealflow.edda.co/form/form-widget/embed/JHCd0OfYurL3mBrBzhsV/vox_capital,"[{""kind"":""official_thesis"",""title"":""Vox venture capital strategy"",""url"":""https://novo.voxcapital.com.br/venture-capital/""},{""kind"":""official_portfolio"",""title"":""Official portfolio"",""url"":""https://novo.voxcapital.com.br/portfolio/""},{""kind"":""official_thesis"",""title"":""Impact thesis"",""url"":""https://novo.voxcapital.com.br/impacto/""},{""kind"":""official_application"",""title"":""Startup submission"",""url"":""https://us-dealflow.edda.co/form/form-widget/embed/JHCd0OfYurL3mBrBzhsV/vox_capital""}]",2026-07-25,funds/brazil/vox-capital.md,2026-07-27,2026-07-27,CC0-1.0
fund:wayra,Wayra,fund,"Wayra is Telefónica's corporate venture capital and open-innovation platform, investing in startups that can generate strategic business with the group.",[],,global,GLOBAL,"[""BR"",""LATAM""]","[""multi_stage""]","[""strategic_technology""]",https://wayra.com/,https://wayra.com/investment,"[{""kind"":""official_thesis"",""title"":""About Wayra"",""url"":""https://wayra.com/about-us""},{""kind"":""official_application"",""title"":""Wayra investment strategy and startup submission"",""url"":""https://wayra.com/investment""},{""kind"":""official_website"",""title"":""Vivo Ventures"",""url"":""https://wayra.com/vivo-ventures""},{""kind"":""official_website"",""title"":""Íope Ventures"",""url"":""https://wayra.com/iope-ventures""}]",2026-07-25,funds/multi-country/wayra.md,2026-07-27,2026-07-27,CC0-1.0
fund:weboost,WeBoost,fund,WeBoost is a Chile-based venture capital firm helping technology startups scale across Latin America.,[],,country,CL,"[""LATAM""]","[""not_disclosed""]","[""technology"",""regional_scaling""]",https://weboost.vc/,https://weboost.vc/apply/,"[{""kind"":""official_thesis"",""title"":""WeBoost thesis and investment range"",""url"":""https://weboost.vc/""},{""kind"":""official_portfolio"",""title"":""WeBoost official portfolio"",""url"":""https://weboost.vc/portfolio/""},{""kind"":""official_application"",""title"":""WeBoost founder application"",""url"":""https://weboost.vc/apply/""},{""kind"":""official_activity"",""title"":""WeBoost current media and fund activity"",""url"":""https://weboost.vc/media/""}]",2026-07-30,funds/chile/weboost.md,2026-07-27,2026-07-27,CC0-1.0
fund:winnipeg-capital,Winnipeg Capital,fund,Winnipeg Capital is an investment organization focused on Scalable technology companies in Latin America.,[],,region,LATAM,"[""LATAM""]","[""not_disclosed""]","[""scalable_technology_companies""]",https://www.winnipegcapital.com/,https://www.winnipegcapital.com/en/contact/,"[{""kind"":""official_website"",""title"":""Fund website"",""url"":""https://www.winnipegcapital.com/en/deals/wc-startup-fund-i/""},{""kind"":""official_website"",""title"":""Fund website"",""url"":""https://www.winnipegcapital.com/deals/wcstartup-detail/""},{""kind"":""official_thesis"",""title"":""About or investment thesis"",""url"":""https://www.winnipegcapital.com/en/about-us/""},{""kind"":""official_application"",""title"":""Contact or application page"",""url"":""https://www.winnipegcapital.com/en/contact/""}]",2026-07-26,funds/regional/winnipeg-capital.md,2026-07-27,2026-07-27,CC0-1.0
fund:wollef-ventures-jaguar,Wollef Ventures (ex-Jaguar),fund,Wollef Ventures (ex-Jaguar) is an investment organization focused on Technology in Latin America.,"[""Jaguar""]",,region,LATAM,"[""LATAM""]","[""pre_seed"",""seed""]","[""technology""]",https://wollefvc.com/,https://wollefvc.com/contact,"[{""kind"":""official_portfolio"",""title"":""Portfolio"",""url"":""https://wollefvc.com/companies""},{""kind"":""official_application"",""title"":""Contact or application page"",""url"":""https://wollefvc.com/contact""}]",2026-07-26,funds/regional/wollef-ventures-jaguar.md,2026-07-27,2026-07-27,CC0-1.0
fund:worthit,Worthit,fund,Worthit is an investment organization focused on B2B SaaS and AI in Latin America.,[],,global,GLOBAL,"[""LATAM""]","[""pre_seed""]","[""b2b_saas"",""ai""]",https://www.worthit.vc/,,"[{""kind"":""official_website"",""title"":""Fund website"",""url"":""https://www.worthit.vc/""}]",2026-07-26,funds/multi-country/worthit.md,2026-07-27,2026-07-27,CC0-1.0
fund:xperiment-ventures,Xperiment Ventures,fund,Xperiment Ventures is an Argentina-based early-stage investor and venture studio focused on digitalizing and decarbonizing nature-based supply chains.,[],,region,LATAM,"[""AR"",""LATAM""]","[""not_disclosed""]","[""agriculture"",""food"",""natural_resources"",""bioeconomy"",""climate_technology""]",https://xperiment.co/,https://xperiment.co/ventures/,"[{""kind"":""official_thesis"",""title"":""Xperiment investment thesis"",""url"":""https://xperiment.co/""},{""kind"":""official_application"",""title"":""Xperiment Ventures"",""url"":""https://xperiment.co/ventures/""},{""kind"":""official_portfolio"",""title"":""Xperiment companies"",""url"":""https://xperiment.co/companies/""}]",2026-07-27,funds/regional/xperiment-ventures.md,2026-07-27,2026-07-27,CC0-1.0
fund:zacua-ventures,Zacua Ventures,fund,"Zacua Ventures is a global early-stage construction technology fund with a Mexico City presence, direct portfolio and public deck-submission route.",[],,global,GLOBAL,"[""GLOBAL"",""MX""]","[""not_disclosed""]","[""construction_technology"",""built_environment""]",https://zacuaventures.com/,https://zacuaventures.com/,"[{""kind"":""official_portfolio"",""title"":""Zacua Ventures"",""url"":""https://zacuaventures.com/""},{""kind"":""official_activity"",""title"":""Zacua Ventures launches scout program"",""url"":""https://zacuaventures.com/zacua-ventures-launches-scout-program/""}]",2026-07-30,funds/multi-country/zacua-ventures.md,2026-07-27,2026-07-27,CC0-1.0
funding_platform:a2censo,a2censo,funding_platform,"The platform provides a structured route for founders using these instruments: equity crowdfunding, debt crowdfunding.",[],Bolsa de Valores de Colombia S.A. (`op-a2censo`),country,CO,"[""CO""]","[""not_disclosed""]","[""not_disclosed""]",https://a2censo.com/,https://www.bvc.com.co/financia-tu-empresa-en-a2censo,"[{""kind"":""secondary"",""title"":""Birrería Macha lanza campaña de acciones en a2censo — Bolsa de Valores de Colombia"",""url"":""https://www.bvc.com.co/noticias/birreria-macha-lanza-campana-de-acciones-en-a2censo-para-impulsar-su-expansion-en-bogota-cmnqby2jg123l07isojj7h60l""},{""kind"":""official_regulator"",""title"":""Resoluciones 2025 — Superintendencia Financiera de Colombia"",""url"":""https://www.superfinanciera.gov.co/publicaciones/10115461/resoluciones-2025/""}]",2026-07-27,ecosystem/funding-platforms/colombia/a2censo.md,2026-07-27,2026-07-27,CC0-1.0
funding_platform:arkangeles,Arkangeles,funding_platform,The platform provides a structured route for founders using these instruments: equity crowdfunding.,[],"ANGELES EN ARK, S.A.P.I. DE C.V., Institución de Financiamiento Colectivo (`op-angeles-en-ark`)",country,MX,"[""CO"",""MX""]","[""not_disclosed""]","[""not_disclosed""]",https://arkangeles.com/,https://arkangeles.com/,"[{""kind"":""official_application"",""title"":""Arkangeles — Invierte en startups de Latinoamérica — Arkangeles"",""url"":""https://arkangeles.com/""},{""kind"":""secondary"",""title"":""Instituciones de Financiamiento Colectivo — Comisión Nacional Bancaria y de Valores"",""url"":""https://www.cnbv.gob.mx/Entidades-Autorizadas/Paginas/FinanciamientoColectivo.aspx""}]",2026-07-27,ecosystem/funding-platforms/mexico/arkangeles.md,2026-07-27,2026-07-27,CC0-1.0
funding_platform:broota,Broota,funding_platform,"The platform provides a structured route for founders using these instruments: equity crowdfunding, convertible instruments.",[],BROOTA PFC SpA (`op-broota`),country,CL,"[""CL""]","[""not_disclosed""]","[""not_disclosed""]",https://inversion.broota.com/,https://inversion.broota.com/levantar-capital/,"[{""kind"":""official_website"",""title"":""Preguntas frecuentes — Broota"",""url"":""https://inversion.broota.com/preguntas-frecuentes/""},{""kind"":""official_application"",""title"":""Levantar capital — Broota"",""url"":""https://inversion.broota.com/levantar-capital/""},{""kind"":""official_website"",""title"":""Blanco — Broota"",""url"":""https://inversion.broota.com/campaign/blanco/""}]",2026-07-27,ecosystem/funding-platforms/chile/broota.md,2026-07-27,2026-07-27,CC0-1.0
funding_platform:captable,Captable,funding_platform,"The platform provides a structured route for founders using these instruments: convertible instruments, debt crowdfunding, investor matching.",[],Captable Consultoria em Gestão Empresarial S/A (`op-captable`),country,BR,"[""BR""]","[""not_disclosed""]","[""not_disclosed""]",https://captable.com.br/,https://captable.com.br/quero-captar,"[{""kind"":""official_regulator"",""title"":""Cadastro de plataformas de crowdfunding — Comissão de Valores Mobiliários"",""url"":""https://dados.cvm.gov.br/dados/CROWDFUNDING/CAD/DADOS/cad_crowdfunding.zip""},{""kind"":""official_application"",""title"":""Quero captar - Captable — Captable"",""url"":""https://captable.com.br/quero-captar""}]",2026-07-27,ecosystem/funding-platforms/brazil/captable.md,2026-07-27,2026-07-27,CC0-1.0
funding_platform:crowder,Crowder,funding_platform,"The platform provides a structured route for founders using these instruments: equity crowdfunding, debt crowdfunding, convertible instruments.",[],CROWDER PLATAFORMA DE FINANCIAMIENTO COLECTIVO S.A. (`op-crowder-uruguay`),country,UY,"[""UY""]","[""not_disclosed""]","[""not_disclosed""]",https://crowder.fund/,https://docs.crowder.fund/d08efa00-6be6-431e-ace6-6377e1cd1cd0_Informaci__n_a_presentar_por_Emisores.pdf,"[{""kind"":""official_application"",""title"":""Información a presentar por emisores — Crowder"",""url"":""https://docs.crowder.fund/d08efa00-6be6-431e-ace6-6377e1cd1cd0_Informaci__n_a_presentar_por_Emisores.pdf""},{""kind"":""official_regulator"",""title"":""Información de institución 4261 — Banco Central del Uruguay"",""url"":""https://www.bcu.gub.uy/Servicios-Financieros-SSF/Paginas/InformacionInstitucion.aspx?nroinst=4261""},{""kind"":""official_regulator"",""title"":""Información de institución 4261 — Banco Central del Uruguay"",""url"":""https://www.bcu.gub.uy/Servicios-Financieros-SSF/Paginas/InformacionInstitucion.aspx?nroinst=4261""}]",2026-07-27,ecosystem/funding-platforms/uruguay/crowder.md,2026-07-27,2026-07-27,CC0-1.0
funding_platform:eqseed,EqSeed,funding_platform,The platform provides a structured route for founders using these instruments: convertible instruments.,[],EqSeed S.A. (`op-eqseed`),country,BR,"[""BR""]","[""not_disclosed""]","[""not_disclosed""]",https://eqseed.com/,https://eqseed.com/captar,"[{""kind"":""official_regulator"",""title"":""Cadastro de plataformas de crowdfunding — Comissão de Valores Mobiliários"",""url"":""https://dados.cvm.gov.br/dados/CROWDFUNDING/CAD/DADOS/cad_crowdfunding.zip""},{""kind"":""official_application"",""title"":""Captar Investimentos com a EqSeed — EqSeed"",""url"":""https://eqseed.com/captar""},{""kind"":""official_website"",""title"":""Investir - EqSeed — EqSeed"",""url"":""https://eqseed.com/investir""}]",2026-07-27,ecosystem/funding-platforms/brazil/eqseed.md,2026-07-27,2026-07-27,CC0-1.0
funding_platform:kria,Kria,funding_platform,"The platform provides a structured route for founders using these instruments: equity crowdfunding, debt crowdfunding.",[],KRIA INVESTIMENTOS LTDA. (`op-kria`),country,BR,"[""BR""]","[""not_disclosed""]","[""not_disclosed""]",https://www.kria.vc/,https://www.kria.vc/quero-captar,"[{""kind"":""official_regulator"",""title"":""Cadastro de plataformas de crowdfunding — Comissão de Valores Mobiliários"",""url"":""https://dados.cvm.gov.br/dados/CROWDFUNDING/CAD/DADOS/cad_crowdfunding.zip""},{""kind"":""official_application"",""title"":""Quero Captar - Kria — Kria"",""url"":""https://www.kria.vc/quero-captar""}]",2026-07-27,ecosystem/funding-platforms/brazil/kria.md,2026-07-27,2026-07-27,CC0-1.0
funding_platform:play-business,Play Business,funding_platform,The platform provides a structured route for founders using these instruments: revenue share.,[],"Play Business, S.A.P.I. de C.V., Institución de Financiamiento Colectivo (`op-play-business`)",country,MX,"[""MX""]","[""not_disclosed""]","[""not_disclosed""]",https://playbusiness.mx/,https://playbusiness.mx/paginas/makers_landing,"[{""kind"":""official_application"",""title"":""Makers — Play Business — Play Business"",""url"":""https://playbusiness.mx/paginas/makers_landing""},{""kind"":""secondary"",""title"":""Instituciones de Financiamiento Colectivo — Comisión Nacional Bancaria y de Valores"",""url"":""https://www.cnbv.gob.mx/Entidades-Autorizadas/Paginas/FinanciamientoColectivo.aspx""}]",2026-07-27,ecosystem/funding-platforms/mexico/play-business.md,2026-07-27,2026-07-27,CC0-1.0
funding_platform:smu,SMU,funding_platform,The platform provides a structured route for founders using these instruments: equity crowdfunding.,"[""Start Me Up""]",SMU Investimentos (`op-smu`),country,BR,"[""BR""]","[""not_disclosed""]","[""not_disclosed""]",https://smu.com.vc/,https://smu.com.vc/capte-conosco,"[{""kind"":""official_regulator"",""title"":""Cadastro de plataformas de crowdfunding — Comissão de Valores Mobiliários"",""url"":""https://dados.cvm.gov.br/dados/CROWDFUNDING/CAD/DADOS/cad_crowdfunding.zip""},{""kind"":""official_application"",""title"":""Capte conosco - SMU — SMU"",""url"":""https://smu.com.vc/capte-conosco""}]",2026-07-27,ecosystem/funding-platforms/brazil/smu.md,2026-07-27,2026-07-27,CC0-1.0
public_program:agroinnovatec,AgroInnovatec,public_program,"O PNUD registra edições em 2025 e 2026 e acesso a capital semente para as três melhores propostas, sem divulgar valor individual.",[],[Banco de Desarrollo Productivo](bdp-bolivia.md) (`agency-bdp-bolivia`),country,BO,"[""BO""]","[""not_applicable""]","[""entrepreneurship"",""innovation""]",https://www.undp.org/es/bolivia/noticias/agroinnovatec-2026,https://www.undp.org/es/bolivia/noticias/agroinnovatec-2026,"[{""kind"":""official_program"",""title"":""AgroInnovatec 2026"",""url"":""https://www.undp.org/es/bolivia/noticias/agroinnovatec-2026""}]",2026-07-27,ecosystem/public-programs/bolivia/agroinnovatec.md,2026-07-27,2026-07-27,CC0-1.0
public_program:ande,Agencia Nacional de Desarrollo,public_program,A ANDE opera o instrumento de capital semente por instituições parceiras.,"[""ANDE""]",,country,UY,"[""NOT_DISCLOSED""]","[""not_applicable""]","[""entrepreneurship"",""innovation""]",https://www.ande.org.uy/,https://www.ande.org.uy/convocatorias/item/semilla-ande-2026.html,"[{""kind"":""official_program"",""title"":""Semilla ANDE 2026"",""url"":""https://www.ande.org.uy/convocatorias/item/semilla-ande-2026.html""}]",2026-07-27,ecosystem/public-programs/uruguay/ande.md,2026-07-27,2026-07-27,CC0-1.0
public_program:anii,Agencia Nacional de Investigación e Innovación,public_program,A ANII lista rotas permanentes para empreendimentos inovadores e startups.,"[""ANII""]",,country,UY,"[""NOT_DISCLOSED""]","[""not_applicable""]","[""entrepreneurship"",""innovation""]",https://anii.org.uy/,https://anii.org.uy/apoyos/emprendimientos/,"[{""kind"":""official_program"",""title"":""Apoyos a emprendimientos"",""url"":""https://anii.org.uy/apoyos/emprendimientos/""}]",2026-07-27,ecosystem/public-programs/uruguay/anii.md,2026-07-27,2026-07-27,CC0-1.0
public_program:anii-coinversion-startups,Coinversión en Startups,public_program,Coinvestimento em startups junto a organizações de capital empreendedor ou investidores-anjo.,[],[Agencia Nacional de Investigación e Innovación](anii.md) (`agency-anii`),country,UY,"[""NOT_DISCLOSED""]","[""not_applicable""]","[""entrepreneurship"",""innovation""]",https://anii.org.uy/apoyos/emprendimientos/374/coinversion-en-startups-con-organizaciones-de-capital-emprendedor-e-inversores-angeles/,https://anii.org.uy/apoyos/emprendimientos/374/coinversion-en-startups-con-organizaciones-de-capital-emprendedor-e-inversores-angeles/,"[{""kind"":""official_program"",""title"":""Coinversión en Startups"",""url"":""https://anii.org.uy/apoyos/emprendimientos/374/coinversion-en-startups-con-organizaciones-de-capital-emprendedor-e-inversores-angeles/""}]",2026-07-27,ecosystem/public-programs/uruguay/anii-coinversion-startups.md,2026-07-27,2026-07-27,CC0-1.0
